order_item_id,order_id,product_id,quantity
6462,2594,37,2
6463,2594,41,5
6464,2594,13,1
6465,2594,10,1
6466,2595,45,3
6467,2595,16,4
6468,2595,27,3
6469,2596,27,4
6470,2596,18,4
6471,2596,34,3
6472,2597,26,2
6473,2598,50,4
6474,2598,6,2
6475,2598,9,1
6476,2598,3,4
6477,2599,23,4
6478,2599,11,4
6479,2599,37,4
6480,2600,8,3
6481,2601,33,5
6482,2601,20,1
6483,2601,1,1
6484,2602,17,4
6485,2602,6,2
6486,2602,24,5
6487,2603,46,3
6488,2604,45,1
6489,2604,25,1
6490,2605,35,3
6491,2605,25,4
6492,2605,8,1
6493,2605,7,2
6494,2606,5,2
6495,2606,6,4
6496,2606,34,1
6497,2606,39,3
6498,2607,22,3
6499,2607,46,4
6500,2607,41,3
6501,2608,12,5
6502,2608,48,2
6503,2608,26,4
6504,2609,50,4
6505,2609,15,1
6506,2609,32,3
6507,2610,13,3
6508,2611,41,3
6509,2611,44,3
6510,2611,21,5
6511,2612,44,1
6512,2612,27,1
6513,2612,28,2
6514,2613,6,1
6515,2614,42,2
6516,2614,9,2
6517,2614,10,5
6518,2614,32,4
6519,2615,18,1
6520,2615,44,4
6521,2615,9,2
6522,2615,45,4
6523,2616,35,1
6524,2616,24,5
6525,2617,44,1
6526,2617,41,5
6527,2617,29,2
6528,2618,2,5
6529,2618,50,5
6530,2618,46,1
6531,2619,44,1
6532,2619,24,1
6533,2619,3,2
6534,2619,35,4
6535,2620,49,2
6536,2620,50,3
6537,2620,2,5
6538,2621,36,4
6539,2621,18,4
6540,2621,13,1
6541,2622,45,4
6542,2623,32,3
6543,2623,37,5
6544,2624,46,2
6545,2624,8,5
6546,2624,20,3
6547,2625,19,4
6548,2625,40,4
6549,2625,48,5
6550,2626,19,4
6551,2626,9,3
6552,2626,6,4
6553,2627,31,2
6554,2627,22,5
6555,2628,1,1
6556,2629,48,4
6557,2629,46,2
6558,2629,5,3
6559,2629,42,3
6560,2630,38,3
6561,2630,43,5
6562,2630,19,2
6563,2630,45,2
6564,2631,44,2
6565,2631,8,5
6566,2631,27,2
6567,2632,28,5
6568,2632,18,5
6569,2633,46,1
6570,2633,6,1
6571,2633,44,4
6572,2633,3,1
6573,2634,36,5
6574,2634,7,3
6575,2634,9,3
6576,2634,44,4
6577,2635,5,3
6578,2635,48,5
6579,2635,16,3
6580,2635,3,5
6581,2636,6,2
6582,2636,45,2
6583,2636,19,3
6584,2637,50,2
6585,2637,10,2
6586,2637,35,4
6587,2638,44,4
6588,2638,35,3
6589,2639,43,1
6590,2639,32,2
6591,2639,37,1
6592,2639,36,2
6593,2640,21,4
6594,2640,25,4
6595,2640,18,1
6596,2640,41,1
6597,2641,34,1
6598,2641,36,5
6599,2641,9,4
6600,2642,44,5
6601,2643,5,4
6602,2643,47,5
6603,2643,1,1
6604,2644,27,1
6605,2645,20,4
6606,2646,17,1
6607,2646,25,1
6608,2646,46,5
6609,2647,4,5
6610,2647,49,4
6611,2648,20,3
6612,2648,12,4
6613,2648,47,2
6614,2649,46,4
6615,2649,12,4
6616,2649,16,3
6617,2650,30,5
6618,2650,1,5
6619,2650,4,1
6620,2650,31,2
6621,2651,16,1
6622,2651,12,2
6623,2651,22,1
6624,2652,36,2
6625,2653,26,5
6626,2653,31,5
6627,2654,40,4
6628,2655,27,5
6629,2655,47,4
6630,2655,2,3
6631,2655,10,2
6632,2656,37,3
6633,2656,42,4
6634,2657,27,3
6635,2658,49,1
6636,2658,43,1
6637,2658,34,1
6638,2658,9,2
6639,2659,1,1
6640,2659,49,4
6641,2659,48,1
6642,2659,38,2
6643,2660,34,5
6644,2660,50,4
6645,2660,4,4
6646,2660,41,5
6647,2661,11,4
6648,2661,3,1
6649,2662,18,3
6650,2662,33,5
6651,2663,44,4
6652,2663,45,4
6653,2664,35,2
6654,2664,29,5
6655,2664,27,4
6656,2665,4,3
6657,2665,31,3
6658,2665,19,4
6659,2666,29,4
6660,2666,9,4
6661,2666,28,3
6662,2667,6,5
6663,2667,50,2
6664,2667,39,5
6665,2668,29,5
6666,2669,32,3
6667,2669,31,1
6668,2669,37,1
6669,2670,20,2
6670,2670,22,2
6671,2671,12,4
6672,2672,26,2
6673,2672,40,1
6674,2673,9,4
6675,2673,48,3
6676,2674,11,2
6677,2674,24,2
6678,2674,29,1
6679,2675,30,3
6680,2676,47,4
6681,2677,22,4
6682,2677,6,5
6683,2678,10,4
6684,2678,42,4
6685,2678,18,4
6686,2679,8,5
6687,2679,9,2
6688,2679,22,4
6689,2680,4,3
6690,2681,26,4
6691,2681,47,5
6692,2682,13,4
6693,2682,9,4
6694,2683,14,2
6695,2683,17,2
6696,2684,45,5
6697,2684,26,2
6698,2684,11,4
6699,2685,15,2
6700,2685,32,2
6701,2686,49,1
6702,2686,38,1
6703,2686,14,2
6704,2687,46,1
6705,2687,31,1
6706,2688,10,3
6707,2688,42,1
6708,2688,14,2
6709,2689,1,2
6710,2689,18,1
6711,2689,13,5
6712,2689,15,5
6713,2690,35,3
6714,2690,18,4
6715,2691,9,3
6716,2692,36,4
6717,2692,41,2
6718,2692,1,4
6719,2692,18,1
6720,2693,49,4
6721,2693,44,4
6722,2693,8,5
6723,2694,35,4
6724,2694,2,3
6725,2694,42,3
6726,2694,41,3
6727,2695,20,2
6728,2695,47,1
6729,2695,45,3
6730,2696,43,4
6731,2696,45,5
6732,2696,35,2
6733,2696,15,4
6734,2697,2,2
6735,2697,21,4
6736,2697,14,2
6737,2698,34,3
6738,2698,24,2
6739,2698,40,5
6740,2698,14,5
6741,2699,41,1
6742,2699,37,2
6743,2700,40,5
6744,2700,39,2
6745,2700,30,2
6746,2700,44,1
6747,2701,2,1
6748,2701,16,5
6749,2701,11,5
6750,2702,49,4
6751,2702,38,3
6752,2702,44,3
6753,2703,44,1
6754,2704,22,4
6755,2704,1,4
6756,2705,48,1
6757,2705,42,4
6758,2705,34,4
6759,2705,26,2
6760,2706,32,1
6761,2706,27,3
6762,2706,31,5
6763,2707,16,3
6764,2707,10,5
6765,2707,36,1
6766,2707,38,1
6767,2708,34,2
6768,2708,22,3
6769,2709,31,2
6770,2709,25,2
6771,2710,21,3
6772,2711,16,2
6773,2711,44,5
6774,2711,29,4
6775,2711,19,2
6776,2712,40,3
6777,2712,22,1
6778,2712,39,2
6779,2713,21,4
6780,2713,48,3
6781,2713,19,4
6782,2714,13,1
6783,2714,5,5
6784,2714,31,4
6785,2715,3,2
6786,2715,4,1
6787,2716,43,2
6788,2717,14,2
6789,2717,25,3
6790,2717,43,4
6791,2717,15,4
6792,2718,47,2
6793,2718,46,2
6794,2719,19,4
6795,2719,33,3
6796,2720,39,4
6797,2720,5,4
6798,2721,7,5
6799,2722,3,5
6800,2723,20,5
6801,2724,26,4
6802,2724,47,2
6803,2724,2,2
6804,2724,48,4
6805,2725,20,5
6806,2725,49,5
6807,2725,29,2
6808,2726,33,3
6809,2726,23,1
6810,2726,40,4
6811,2726,24,4
6812,2727,40,1
6813,2728,32,4
6814,2728,7,3
6815,2729,41,1
6816,2729,36,3
6817,2729,7,3
6818,2730,16,4
6819,2730,46,5
6820,2730,18,3
6821,2730,27,3
6822,2731,14,4
6823,2731,45,5
6824,2731,15,1
6825,2731,35,3
6826,2732,33,1
6827,2732,37,3
6828,2733,28,2
6829,2733,23,4
6830,2733,6,5
6831,2733,36,3
6832,2734,29,5
6833,2734,6,5
6834,2734,38,2
6835,2734,34,4
6836,2735,16,1
6837,2735,17,5
6838,2735,23,4
6839,2736,40,1
6840,2736,14,4
6841,2736,33,2
6842,2737,4,1
6843,2737,10,5
6844,2737,16,5
6845,2738,18,2
6846,2738,26,3
6847,2738,39,2
6848,2738,41,3
6849,2739,23,5
6850,2739,17,4
6851,2740,12,3
6852,2740,8,4
6853,2740,7,1
6854,2741,33,1
6855,2741,29,1
6856,2742,14,3
6857,2743,27,4
6858,2743,40,4
6859,2743,19,1
6860,2744,38,4
6861,2744,4,4
6862,2744,14,3
6863,2745,18,5
6864,2745,30,1
6865,2745,28,1
6866,2745,48,4
6867,2746,12,2
6868,2747,22,1
6869,2748,47,4
6870,2748,37,3
6871,2749,36,5
6872,2749,27,1
6873,2749,46,5
6874,2750,3,3
6875,2751,21,5
6876,2752,14,2
6877,2752,24,5
6878,2753,46,1
6879,2753,43,2
6880,2753,26,5
6881,2753,1,3
6882,2754,48,1
6883,2754,1,2
6884,2754,50,5
6885,2755,31,1
6886,2755,13,1
6887,2755,34,1
6888,2756,12,3
6889,2757,30,1
6890,2757,7,3
6891,2757,35,5
6892,2758,25,1
6893,2759,39,5
6894,2759,37,1
6895,2759,50,2
6896,2760,41,3
6897,2760,47,3
6898,2760,24,1
6899,2760,3,5
6900,2761,43,5
6901,2762,37,5
6902,2762,27,4
6903,2763,33,4
6904,2764,5,1
6905,2764,31,3
6906,2764,1,5
6907,2764,35,2
6908,2765,46,5
6909,2765,11,3
6910,2766,32,1
6911,2767,6,2
6912,2767,10,2
6913,2767,38,1
6914,2767,15,2
6915,2768,37,2
6916,2768,23,1
6917,2768,11,5
6918,2769,3,2
6919,2769,43,4
6920,2769,4,1
6921,2770,32,3
6922,2770,24,4
6923,2770,34,2
6924,2770,36,4
6925,2771,35,4
6926,2771,1,1
6927,2771,25,1
6928,2772,27,2
6929,2772,48,1
6930,2773,4,5
6931,2773,25,3
6932,2774,28,3
6933,2775,44,1
6934,2775,6,5
6935,2775,11,4
6936,2775,8,1
6937,2776,35,1
6938,2777,43,2
6939,2778,44,5
6940,2778,40,2
6941,2779,4,3
6942,2779,12,3
6943,2780,38,4
6944,2780,47,2
6945,2780,9,2
6946,2780,4,1
6947,2781,43,4
6948,2781,22,5
6949,2781,39,5
6950,2782,2,5
6951,2783,41,4
6952,2783,7,5
6953,2783,37,1
6954,2783,49,3
6955,2784,2,1
6956,2784,23,1
6957,2784,11,2
6958,2785,14,4
6959,2786,34,1
6960,2787,18,5
6961,2787,50,1
6962,2787,7,3
6963,2787,45,3
6964,2788,3,5
6965,2788,35,4
6966,2788,45,1
6967,2788,5,3
6968,2789,50,5
6969,2790,18,5
6970,2790,28,3
6971,2791,18,1
6972,2791,37,4
6973,2791,23,1
6974,2792,33,2
6975,2792,3,4
6976,2792,27,3
6977,2793,26,5
6978,2793,28,2
6979,2793,39,5
6980,2794,37,4
6981,2794,42,3
6982,2794,3,2
6983,2795,6,5
6984,2795,20,1
6985,2795,10,3
6986,2796,30,4
6987,2796,42,2
6988,2796,29,3
6989,2797,44,5
6990,2797,49,3
6991,2798,26,1
6992,2798,49,5
6993,2798,25,3
6994,2798,39,2
6995,2799,7,4
6996,2800,32,4
6997,2800,9,1
6998,2800,34,4
6999,2801,44,5
7000,2801,46,3
7001,2801,25,5
7002,2802,9,4
7003,2803,39,4
7004,2803,29,1
7005,2804,49,4
7006,2805,9,4
7007,2805,50,4
7008,2805,47,1
7009,2805,35,2
7010,2806,39,3
7011,2806,34,4
7012,2806,9,5
7013,2807,31,4
7014,2807,42,3
7015,2807,3,4
7016,2807,8,2
7017,2808,48,1
7018,2808,32,2
7019,2808,44,1
7020,2808,19,3
7021,2809,9,2
7022,2809,14,3
7023,2809,6,2
7024,2809,46,3
7025,2810,13,2
7026,2810,22,3
7027,2811,3,5
7028,2811,1,5
7029,2811,34,3
7030,2811,21,5
7031,2812,5,3
7032,2812,29,1
7033,2812,12,3
7034,2812,7,2
7035,2813,41,3
7036,2814,22,1
7037,2814,13,2
7038,2815,33,3
7039,2816,27,5
7040,2816,2,5
7041,2816,22,2
7042,2817,43,2
7043,2817,10,2
7044,2817,16,1
7045,2818,39,1
7046,2819,38,3
7047,2819,18,2
7048,2820,18,1
7049,2821,2,5
7050,2821,35,2
7051,2821,32,3
7052,2822,44,4
7053,2822,41,4
7054,2823,45,1
7055,2823,20,2
7056,2824,8,4
7057,2825,15,2
7058,2825,6,4
7059,2826,33,1
7060,2827,3,5
7061,2828,10,3
7062,2828,20,4
7063,2828,11,5
7064,2828,27,5
7065,2829,14,5
7066,2829,44,4
7067,2829,22,4
7068,2829,24,3
7069,2830,9,3
7070,2830,27,5
7071,2830,14,5
7072,2831,13,4
7073,2831,48,2
7074,2832,20,2
7075,2832,19,2
7076,2832,48,3
7077,2833,21,1
7078,2833,8,4
7079,2834,36,3
7080,2834,2,1
7081,2835,17,3
7082,2835,22,2
7083,2836,33,2
7084,2836,31,1
7085,2837,29,4
7086,2837,26,4
7087,2837,31,4
7088,2838,35,2
7089,2839,20,5
7090,2839,21,4
7091,2839,46,1
7092,2839,45,2
7093,2840,41,4
7094,2841,14,2
7095,2841,5,4
7096,2841,44,5
7097,2842,39,3
7098,2842,13,2
7099,2842,7,4
7100,2843,7,1
7101,2843,43,4
7102,2844,46,3
7103,2844,6,2
7104,2844,17,1
7105,2845,1,4
7106,2846,18,3
7107,2847,10,4
7108,2847,38,3
7109,2847,39,3
7110,2848,20,5
7111,2848,18,5
7112,2848,14,4
7113,2848,5,1
7114,2849,44,3
7115,2850,15,3
7116,2850,16,5
7117,2851,11,1
7118,2851,40,1
7119,2851,28,1
7120,2851,30,1
7121,2852,41,2
7122,2852,20,3
7123,2853,39,5
7124,2853,32,3
7125,2853,24,5
7126,2854,41,5
7127,2854,5,5
7128,2854,47,1
7129,2854,34,4
7130,2855,4,3
7131,2855,46,5
7132,2855,9,5
7133,2855,8,2
7134,2856,39,4
7135,2856,17,2
7136,2856,14,5
7137,2856,30,2
7138,2857,19,2
7139,2857,38,1
7140,2857,3,2
7141,2857,14,2
7142,2858,15,3
7143,2858,39,3
7144,2859,29,1
7145,2860,29,1
7146,2860,14,3
7147,2860,44,5
7148,2861,26,4
7149,2861,36,3
7150,2862,31,1
7151,2862,47,4
7152,2862,32,1
7153,2862,17,2
7154,2863,25,4
7155,2863,27,1
7156,2863,49,1
7157,2863,23,4
7158,2864,46,2
7159,2864,9,1
7160,2864,11,2
7161,2864,36,5
7162,2865,8,2
7163,2865,38,5
7164,2866,35,3
7165,2866,11,4
7166,2866,31,2
7167,2866,36,4
7168,2867,46,2
7169,2867,14,2
7170,2867,39,1
7171,2868,47,5
7172,2868,50,4
7173,2868,24,5
7174,2869,43,1
7175,2869,49,4
7176,2870,43,5
7177,2870,26,3
7178,2870,3,2
7179,2870,18,1
7180,2871,13,3
7181,2871,17,2
7182,2872,34,5
7183,2872,47,5
7184,2872,18,1
7185,2873,34,3
7186,2874,23,2
7187,2874,7,1
7188,2874,10,1
7189,2874,17,4
7190,2875,30,1
7191,2875,36,4
7192,2876,20,5
7193,2877,25,5
7194,2877,17,1
7195,2878,45,4
7196,2879,38,5
7197,2879,23,3
7198,2879,24,5
7199,2880,11,2
7200,2880,5,4
7201,2880,40,5
7202,2881,7,4
7203,2881,14,2
7204,2882,22,4
7205,2882,37,4
7206,2882,32,4
7207,2882,12,4
7208,2883,31,2
7209,2883,32,3
7210,2883,24,5
7211,2883,37,4
7212,2884,14,3
7213,2885,32,3
7214,2886,38,3
7215,2887,50,1
7216,2887,36,5
7217,2888,12,2
7218,2888,28,2
7219,2888,32,2
7220,2889,44,4
7221,2890,8,1
7222,2890,24,1
7223,2890,2,1
7224,2890,3,2
7225,2891,22,3
7226,2892,20,3
7227,2893,48,4
7228,2893,13,3
7229,2894,40,3
7230,2894,11,5
7231,2894,49,5
7232,2894,5,1
7233,2895,1,5
7234,2896,7,4
7235,2896,25,5
7236,2896,50,1
7237,2896,17,3
7238,2897,22,4
7239,2898,34,1
7240,2898,43,4
7241,2899,40,2
7242,2899,37,4
7243,2899,25,4
7244,2899,30,2
7245,2900,38,4
7246,2901,3,2
7247,2902,30,4
7248,2902,12,3
7249,2903,44,1
7250,2903,12,3
7251,2904,37,3
7252,2904,29,5
7253,2904,11,4
7254,2904,18,1
7255,2905,24,5
7256,2905,44,2
7257,2905,29,2
7258,2906,30,3
7259,2906,1,3
7260,2906,8,5
7261,2906,44,1
7262,2907,44,2
7263,2907,32,4
7264,2907,14,1
7265,2907,41,5
7266,2908,33,5
7267,2908,22,5
7268,2908,27,4
7269,2908,36,1
7270,2909,49,5
7271,2910,44,2
7272,2910,39,3
7273,2910,31,5
7274,2911,31,2
7275,2911,38,4
7276,2911,19,3
7277,2911,14,3
7278,2912,4,2
7279,2912,11,4
7280,2912,25,4
7281,2912,13,4
7282,2913,49,3
7283,2913,23,3
7284,2913,39,5
7285,2913,26,4
7286,2914,25,3
7287,2914,40,4
7288,2914,17,1
7289,2914,38,3
7290,2915,41,3
7291,2915,48,4
7292,2915,16,3
7293,2916,42,2
7294,2916,3,3
7295,2916,46,1
7296,2917,16,2
7297,2917,29,5
7298,2917,32,1
7299,2918,44,5
7300,2918,48,4
7301,2918,34,3
7302,2919,42,3
7303,2919,40,3
7304,2920,16,4
7305,2921,18,4
7306,2921,36,5
7307,2921,3,1
7308,2922,15,2
7309,2922,35,5
7310,2922,14,3
7311,2923,38,5
7312,2923,13,1
7313,2923,12,2
7314,2923,47,4
7315,2924,20,3
7316,2924,48,1
7317,2924,34,4
7318,2924,3,2
7319,2925,14,3
7320,2925,4,1
7321,2925,18,4
7322,2925,6,2
7323,2926,46,1
7324,2926,17,3
7325,2927,3,2
7326,2928,24,4
7327,2928,34,5
7328,2928,15,4
7329,2928,35,2
7330,2929,19,4
7331,2929,26,3
7332,2930,18,1
7333,2930,45,2
7334,2930,26,2
7335,2930,28,2
7336,2931,13,3
7337,2931,37,1
7338,2931,40,3
7339,2931,31,5
7340,2932,4,5
7341,2932,46,3
7342,2933,4,1
7343,2934,12,4
7344,2935,3,5
7345,2935,31,3
7346,2935,35,1
7347,2935,8,4
7348,2936,34,4
7349,2936,17,4
7350,2936,38,5
7351,2937,13,4
7352,2937,34,1
7353,2937,16,3
7354,2937,2,3
7355,2938,21,3
7356,2938,29,3
7357,2939,34,1
7358,2939,38,3
7359,2939,14,2
7360,2939,22,4
7361,2940,12,4
7362,2941,47,4
7363,2942,22,1
7364,2942,28,4
7365,2942,49,1
7366,2942,31,5
7367,2943,11,5
7368,2944,16,4
7369,2944,47,1
7370,2945,37,2
7371,2945,8,2
7372,2946,30,5
7373,2946,17,5
7374,2946,24,3
7375,2946,39,1
7376,2947,16,4
7377,2947,32,5
7378,2948,1,1
7379,2948,22,4
7380,2948,45,5
7381,2948,33,1
7382,2949,41,4
7383,2950,8,3
7384,2950,2,1
7385,2950,28,4
7386,2951,30,5
7387,2952,49,3
7388,2952,35,4
7389,2953,33,2
7390,2953,13,3
7391,2953,1,5
7392,2954,30,3
7393,2954,14,3
7394,2954,28,1
7395,2955,17,4
7396,2955,40,2
7397,2955,9,5
7398,2956,40,1
7399,2957,8,5
7400,2957,29,5
7401,2958,43,3
7402,2958,25,2
7403,2959,28,4
7404,2960,48,3
7405,2960,40,3
7406,2960,33,3
7407,2961,36,5
7408,2962,48,1
7409,2962,38,2
7410,2962,14,2
7411,2963,30,3
7412,2964,1,4
7413,2964,46,5
7414,2964,22,5
7415,2964,10,1
7416,2965,48,3
7417,2966,14,1
7418,2966,42,2
7419,2967,25,5
7420,2967,13,2
7421,2967,15,2
7422,2967,2,3
7423,2968,23,1
7424,2968,17,4
7425,2968,1,5
7426,2968,16,5
7427,2969,23,3
7428,2970,12,4
7429,2971,11,1
7430,2971,2,2
7431,2972,14,3
7432,2972,6,1
7433,2972,36,1
7434,2973,9,5
7435,2973,13,2
7436,2973,6,1
7437,2974,34,5
7438,2974,9,1
7439,2974,4,1
7440,2974,20,5
7441,2975,4,3
7442,2975,23,5
7443,2976,46,5
7444,2976,29,3
7445,2976,14,4
7446,2977,39,5
7447,2977,29,2
7448,2977,14,3
7449,2977,38,3
7450,2978,16,3
7451,2978,34,1
7452,2978,7,5
7453,2979,32,2
7454,2979,10,5
7455,2980,28,2
7456,2980,18,5
7457,2981,7,2
7458,2981,33,3
7459,2981,22,3
7460,2982,44,5
7461,2982,27,1
7462,2982,50,3
7463,2982,34,3
7464,2983,16,1
7465,2984,37,4
7466,2985,20,5
7467,2985,17,4
7468,2985,48,4
7469,2986,44,3
7470,2987,46,3
7471,2988,38,3
7472,2988,48,1
7473,2988,8,5
7474,2989,42,3
7475,2989,17,4
7476,2990,3,1
7477,2990,16,4
7478,2990,22,4
7479,2991,23,2
7480,2991,39,3
7481,2991,45,3
7482,2992,4,5
7483,2993,43,4
7484,2993,10,4
7485,2994,20,4
7486,2994,29,4
7487,2994,50,4
7488,2995,24,3
7489,2995,37,3
7490,2995,12,1
7491,2996,14,4
7492,2996,33,2
7493,2997,48,4
7494,2997,38,5
7495,2997,16,4
7496,2998,2,4
7497,2999,46,3
7498,3000,24,5
7499,3000,39,3
7500,3000,19,5
7501,3001,30,4
7502,3001,17,4
7503,3001,47,2
7504,3001,7,2
7505,3002,27,1
7506,3002,43,2
7507,3002,32,3
7508,3003,38,1
7509,3003,15,2
7510,3003,22,4
7511,3004,29,1
7512,3004,17,4
7513,3004,40,3
7514,3004,47,1
7515,3005,50,4
7516,3005,10,2
7517,3006,26,3
7518,3006,24,3
7519,3006,13,1
7520,3006,5,2
7521,3007,7,1
7522,3007,32,1
7523,3007,41,3
7524,3008,24,2
7525,3008,22,3
7526,3008,36,3
7527,3009,40,4
7528,3009,22,2
7529,3009,24,1
7530,3010,36,4
7531,3010,43,4
7532,3010,14,4
7533,3010,24,5
7534,3011,36,5
7535,3012,49,5
7536,3012,1,1
7537,3012,20,1
7538,3013,49,2
7539,3013,46,1
7540,3013,4,4
7541,3013,19,1
7542,3014,22,5
7543,3014,44,3
7544,3014,31,2
7545,3015,41,5
7546,3016,38,4
7547,3016,15,1
7548,3016,26,5
7549,3016,36,2
7550,3017,43,4
7551,3018,34,5
7552,3019,42,1
7553,3019,44,1
7554,3019,2,3
7555,3020,49,5
7556,3020,36,1
7557,3020,13,1
7558,3021,24,2
7559,3022,3,4
7560,3022,11,3
7561,3023,3,5
7562,3024,44,2
7563,3024,47,2
7564,3025,16,2
7565,3025,32,1
7566,3025,38,2
7567,3025,3,5
7568,3026,34,5
7569,3026,11,5
7570,3026,42,5
7571,3026,5,2
7572,3027,19,1
7573,3027,29,4
7574,3027,34,4
7575,3028,26,2
7576,3028,16,1
7577,3028,48,5
7578,3028,18,2
7579,3029,33,2
7580,3029,45,3
7581,3029,6,2
7582,3030,28,2
7583,3030,19,4
7584,3030,31,3
7585,3030,18,3
7586,3031,17,4
7587,3032,50,2
7588,3032,44,4
7589,3033,27,3
7590,3033,16,5
7591,3033,29,1
7592,3033,39,5
7593,3034,29,5
7594,3034,20,2
7595,3034,18,3
7596,3034,40,4
7597,3035,43,4
7598,3035,6,5
7599,3035,20,2
7600,3035,17,5
7601,3036,16,3
7602,3036,6,4
7603,3036,21,4
7604,3037,42,5
7605,3037,10,3
7606,3037,13,1
7607,3038,41,5
7608,3038,25,1
7609,3039,18,4
7610,3039,50,4
7611,3039,38,5
7612,3039,25,1
7613,3040,43,5
7614,3041,9,2
7615,3041,37,2
7616,3042,18,5
7617,3042,25,4
7618,3043,12,2
7619,3043,4,4
7620,3044,15,5
7621,3044,32,3
7622,3045,25,1
7623,3046,33,4
7624,3046,27,3
7625,3047,32,1
7626,3047,33,3
7627,3047,16,3
7628,3048,38,3
7629,3048,25,4
7630,3048,44,4
7631,3049,30,5
7632,3049,33,1
7633,3049,25,1
7634,3050,22,2
7635,3050,5,4
7636,3050,48,4
7637,3051,17,4
7638,3051,41,2
7639,3051,39,2
7640,3051,14,4
7641,3052,24,4
7642,3053,17,4
7643,3054,13,1
7644,3054,17,1
7645,3054,12,3
7646,3055,6,5
7647,3055,44,4
7648,3056,17,3
7649,3056,30,2
7650,3056,46,1
7651,3056,7,2
7652,3057,6,1
7653,3057,41,5
7654,3057,37,5
7655,3058,43,4
7656,3058,2,3
7657,3058,22,1
7658,3059,15,5
7659,3059,21,3
7660,3060,35,1
7661,3061,13,5
7662,3061,12,5
7663,3061,46,4
7664,3062,27,4
7665,3062,46,5
7666,3062,14,1
7667,3062,12,3
7668,3063,14,1
7669,3063,36,1
7670,3064,3,1
7671,3064,48,4
7672,3064,33,1
7673,3064,40,1
7674,3065,10,1
7675,3065,9,5
7676,3065,39,3
7677,3066,30,3
7678,3066,42,5
7679,3066,50,4
7680,3067,40,3
7681,3067,39,2
7682,3067,2,4
7683,3068,46,2
7684,3069,40,1
7685,3069,28,3
7686,3069,7,2
7687,3070,33,3
7688,3070,13,1
7689,3070,3,4
7690,3071,47,2
7691,3071,48,1
7692,3071,24,4
7693,3071,8,1
7694,3072,39,2
7695,3073,7,5
7696,3073,26,5
7697,3074,19,1
7698,3074,22,3
7699,3074,13,4
7700,3074,30,2
7701,3075,3,2
7702,3075,19,1
7703,3076,29,2
7704,3076,19,1
7705,3077,27,4
7706,3077,28,3
7707,3078,3,4
7708,3078,12,1
7709,3078,15,4
7710,3078,13,3
7711,3079,33,2
7712,3079,2,3
7713,3079,27,4
7714,3080,22,4
7715,3080,10,2
7716,3080,27,1
7717,3081,26,4
7718,3081,41,1
7719,3082,30,3
7720,3082,47,1
7721,3083,1,3
7722,3084,36,5
7723,3084,32,1
7724,3084,3,3
7725,3084,28,4
7726,3085,50,1
7727,3086,6,5
7728,3086,45,1
7729,3087,30,2
7730,3087,45,2
7731,3087,39,3
7732,3087,13,2
7733,3088,49,2
7734,3088,45,1
7735,3089,18,5
7736,3089,34,3
7737,3089,19,1
7738,3090,22,5
7739,3090,31,3
7740,3090,4,2
7741,3090,29,2
7742,3091,46,5
7743,3092,3,3
7744,3092,10,2
7745,3093,44,5
7746,3093,17,3
7747,3093,27,3
7748,3093,48,1
7749,3094,10,1
7750,3095,5,1
7751,3095,50,3
7752,3095,42,3
7753,3096,50,3
7754,3097,4,5
7755,3098,13,4
7756,3098,19,3
7757,3099,15,2
7758,3099,27,2
7759,3100,21,4
7760,3101,45,4
7761,3101,20,1
7762,3101,13,1
7763,3102,8,3
7764,3102,26,2
7765,3102,50,4
7766,3103,3,1
7767,3103,41,4
7768,3103,42,1
7769,3103,10,3
7770,3104,4,5
7771,3104,8,2
7772,3104,12,5
7773,3104,22,2
7774,3105,41,4
7775,3105,37,1
7776,3106,42,5
7777,3106,35,1
7778,3106,24,4
7779,3106,25,4
7780,3107,24,1
7781,3107,3,4
7782,3107,23,2
7783,3107,39,5
7784,3108,2,1
7785,3108,49,1
7786,3109,47,1
7787,3109,24,4
7788,3109,38,5
7789,3110,16,1
7790,3110,46,4
7791,3111,25,4
7792,3111,19,1
7793,3112,47,4
7794,3112,20,3
7795,3112,3,3
7796,3113,10,5
7797,3113,48,2
7798,3113,22,3
7799,3114,2,3
7800,3114,43,1
7801,3114,32,5
7802,3114,25,3
7803,3115,12,3
7804,3115,1,4
7805,3115,31,2
7806,3115,35,2
7807,3116,8,4
7808,3116,38,1
7809,3116,43,2
7810,3116,11,4
7811,3117,8,5
7812,3118,33,1
7813,3118,2,5
7814,3118,48,2
7815,3118,8,4
7816,3119,38,1
7817,3120,37,1
7818,3120,1,4
7819,3120,36,1
7820,3121,13,2
7821,3122,45,5
7822,3122,26,1
7823,3122,43,3
7824,3122,11,5
7825,3123,30,3
7826,3123,32,5
7827,3123,4,4
7828,3123,6,2
7829,3124,33,3
7830,3124,9,4
7831,3124,7,5
7832,3124,37,4
7833,3125,28,4
7834,3125,2,2
7835,3125,32,3
7836,3126,25,1
7837,3126,45,5
7838,3126,37,2
7839,3127,3,1
7840,3127,23,2
7841,3128,26,5
7842,3128,16,4
7843,3128,47,3
7844,3129,23,1
7845,3129,3,4
7846,3130,7,3
7847,3130,28,5
7848,3130,30,4
7849,3131,13,5
7850,3131,24,2
7851,3131,35,1
7852,3131,8,4
7853,3132,17,4
7854,3132,33,4
7855,3132,29,5
7856,3132,19,2
7857,3133,40,3
7858,3133,43,5
7859,3133,44,3
