order_id,customer_id,order_date,sales_channel,order_status
2519,124,2025-10-13,Store,Returned
2520,357,2025-04-02,Online,Completed
2521,876,2025-08-27,Mobile App,Completed
2522,746,2025-08-06,Online,Cancelled
2523,574,2025-04-08,Store,Completed
2524,184,2025-01-06,Online,Completed
2525,370,2025-09-27,Online,Completed
2526,601,2025-06-08,Store,Completed
2527,933,2025-07-08,Store,Cancelled
2528,944,2025-01-07,Mobile App,Completed
2529,35,2025-11-28,Store,Returned
2530,491,2025-07-23,Online,Returned
2531,722,2025-05-10,Store,Returned
2532,59,2025-10-20,Online,Returned
2533,950,2025-08-30,Mobile App,Returned
2534,466,2025-09-09,Online,Completed
2535,768,2025-11-28,Mobile App,Completed
2536,40,2025-07-09,Online,Cancelled
2537,916,2025-03-20,Mobile App,Returned
2538,182,2025-03-09,Online,Completed
2539,855,2025-03-03,Online,Completed
2540,653,2025-12-30,Online,Completed
2541,100,2025-10-06,Store,Completed
2542,671,2025-11-11,Mobile App,Completed
2543,341,2025-12-11,Store,Returned
2544,174,2025-10-28,Mobile App,Completed
2545,529,2025-01-08,Mobile App,Completed
2546,427,2025-12-08,Mobile App,Completed
2547,67,2025-04-09,Mobile App,Completed
2548,747,2025-05-17,Online,Completed
2549,455,2025-01-23,Store,Cancelled
2550,204,2025-12-19,Mobile App,Completed
2551,178,2025-11-22,Mobile App,Completed
2552,319,2025-05-21,Mobile App,Completed
2553,121,2025-06-24,Store,Cancelled
2554,857,2025-12-23,Online,Cancelled
2555,953,2025-08-26,Online,Completed
2556,941,2025-02-16,Online,Returned
2557,89,2025-04-06,Store,Cancelled
2558,642,2025-01-11,Online,Completed
2559,223,2025-11-23,Store,Completed
2560,84,2025-05-07,Store,Returned
2561,658,2025-04-08,Mobile App,Returned
2562,136,2025-06-08,Online,Completed
2563,723,2025-05-27,Online,Completed
2564,144,2025-10-17,Store,Completed
2565,232,2025-04-07,Store,Completed
2566,182,2025-06-01,Store,Returned
2567,451,2025-05-16,Online,Completed
2568,364,2025-10-24,Store,Completed
2569,791,2025-11-25,Mobile App,Completed
2570,850,2025-11-20,Mobile App,Completed
2571,38,2025-10-27,Store,Completed
2572,551,2025-10-19,Online,Returned
2573,445,2025-06-27,Mobile App,Returned
2574,816,2025-05-28,Online,Completed
2575,717,2025-09-15,Mobile App,Returned
2576,814,2025-05-18,Online,Cancelled
2577,792,2025-04-18,Store,Completed
2578,479,2025-05-14,Online,Completed
2579,530,2025-12-04,Mobile App,Completed
2580,487,2025-03-13,Store,Cancelled
2581,331,2025-07-10,Mobile App,Completed
2582,675,2025-10-29,Online,Completed
2583,719,2025-02-23,Mobile App,Completed
2584,891,2025-01-05,Online,Completed
2585,487,2025-06-21,Store,Returned
2586,925,2025-02-21,Online,Completed
2587,314,2025-03-25,Store,Cancelled
2588,191,2025-01-12,Store,Cancelled
2589,468,2025-10-31,Mobile App,Returned
2590,446,2025-07-24,Store,Completed
2591,259,2025-07-11,Mobile App,Completed
2592,495,2025-12-14,Store,Completed
2593,42,2025-04-30,Mobile App,Completed
2594,432,2025-08-07,Store,Cancelled
2595,411,2025-10-31,Online,Completed
2596,525,2025-03-27,Store,Cancelled
2597,989,2025-12-24,Mobile App,Completed
2598,975,2025-10-18,Online,Completed
2599,680,2025-06-20,Online,Completed
2600,317,2025-03-14,Store,Completed
2601,406,2025-03-26,Store,Completed
2602,675,2025-03-17,Online,Completed
2603,309,2025-06-07,Online,Completed
2604,242,2025-04-15,Store,Completed
2605,742,2025-05-06,Online,Returned
2606,569,2025-07-11,Online,Completed
2607,164,2025-06-26,Online,Completed
2608,564,2025-12-18,Store,Returned
2609,218,2025-08-30,Mobile App,Completed
2610,852,2025-08-26,Mobile App,Completed
2611,782,2025-02-19,Store,Completed
2612,326,2025-03-10,Store,Completed
2613,920,2025-05-25,Mobile App,Returned
2614,894,2025-08-06,Mobile App,Completed
2615,547,2025-02-06,Store,Completed
2616,686,2025-10-28,Online,Completed
2617,907,2025-11-08,Online,Completed
2618,378,2025-07-05,Store,Cancelled
2619,843,2025-01-01,Mobile App,Cancelled
2620,770,2025-07-23,Online,Returned
2621,236,2025-03-12,Store,Completed
2622,46,2025-04-19,Store,Completed
2623,96,2025-06-23,Store,Returned
2624,185,2025-08-06,Online,Completed
2625,319,2025-07-18,Mobile App,Completed
2626,36,2025-05-14,Store,Completed
2627,168,2025-07-23,Mobile App,Cancelled
2628,855,2025-02-24,Store,Completed
2629,355,2025-12-18,Mobile App,Completed
2630,672,2025-07-27,Online,Completed
2631,327,2025-03-07,Mobile App,Cancelled
2632,394,2025-12-18,Store,Completed
2633,498,2025-12-01,Mobile App,Completed
2634,433,2025-01-28,Store,Completed
2635,265,2025-11-21,Online,Cancelled
2636,827,2025-08-19,Mobile App,Completed
2637,800,2025-08-31,Mobile App,Completed
2638,865,2025-10-01,Store,Completed
2639,805,2025-04-02,Store,Cancelled
2640,778,2025-07-16,Mobile App,Completed
2641,154,2025-01-04,Store,Returned
2642,605,2025-05-13,Online,Cancelled
2643,833,2025-11-11,Mobile App,Completed
2644,446,2025-01-25,Store,Completed
2645,41,2025-03-04,Store,Completed
2646,376,2025-01-26,Mobile App,Returned
2647,379,2025-05-10,Store,Completed
2648,692,2025-06-01,Online,Cancelled
2649,274,2025-04-02,Store,Completed
2650,428,2025-01-09,Store,Completed
2651,305,2025-11-22,Online,Cancelled
2652,115,2025-07-02,Mobile App,Completed
2653,545,2025-07-22,Online,Completed
2654,87,2025-10-01,Online,Completed
2655,745,2025-03-16,Mobile App,Completed
2656,442,2025-05-21,Store,Completed
2657,706,2025-11-13,Online,Returned
2658,841,2025-09-26,Mobile App,Completed
2659,42,2025-02-09,Store,Completed
2660,40,2025-03-17,Mobile App,Returned
2661,654,2025-02-21,Store,Cancelled
2662,743,2025-02-10,Store,Returned
2663,768,2025-06-04,Store,Completed
2664,23,2025-04-05,Mobile App,Completed
2665,739,2025-12-01,Mobile App,Completed
2666,857,2025-08-10,Online,Completed
2667,585,2025-05-14,Store,Cancelled
2668,527,2025-10-04,Online,Returned
2669,819,2025-01-26,Store,Cancelled
2670,485,2025-04-21,Store,Completed
2671,765,2025-12-19,Online,Completed
2672,514,2025-12-10,Online,Cancelled
2673,409,2025-04-03,Mobile App,Completed
2674,280,2025-01-03,Store,Completed
2675,20,2025-08-01,Mobile App,Completed
2676,282,2025-05-17,Store,Cancelled
2677,810,2025-11-22,Store,Completed
2678,227,2025-04-26,Online,Returned
2679,333,2025-04-24,Online,Cancelled
2680,295,2025-12-31,Mobile App,Completed
2681,603,2025-08-04,Mobile App,Cancelled
2682,337,2025-10-05,Store,Completed
2683,953,2025-10-13,Online,Completed
2684,349,2025-06-13,Store,Completed
2685,156,2025-08-25,Mobile App,Completed
2686,216,2025-09-30,Mobile App,Completed
2687,690,2025-07-19,Store,Completed
2688,34,2025-12-05,Mobile App,Completed
2689,647,2025-09-07,Mobile App,Completed
2690,86,2025-04-17,Mobile App,Cancelled
2691,379,2025-06-05,Store,Completed
2692,463,2025-12-12,Store,Completed
2693,160,2025-11-16,Mobile App,Completed
2694,640,2025-06-30,Mobile App,Completed
2695,426,2025-01-12,Store,Cancelled
2696,762,2025-09-09,Online,Completed
2697,944,2025-10-03,Online,Completed
2698,622,2025-03-05,Online,Completed
2699,224,2025-04-19,Online,Cancelled
2700,297,2025-04-02,Online,Returned
2701,411,2025-10-09,Store,Completed
2702,770,2025-04-22,Store,Cancelled
2703,286,2025-06-13,Store,Returned
2704,109,2025-12-07,Mobile App,Returned
2705,781,2025-11-22,Store,Cancelled
2706,549,2025-09-30,Store,Completed
2707,880,2025-07-26,Store,Completed
2708,294,2025-08-19,Online,Completed
2709,410,2025-05-28,Online,Cancelled
2710,850,2025-06-21,Store,Returned
2711,177,2025-12-16,Online,Completed
2712,595,2025-12-01,Store,Completed
2713,421,2025-04-07,Mobile App,Completed
2714,634,2025-04-25,Online,Cancelled
2715,635,2025-09-15,Online,Cancelled
2716,585,2025-07-29,Online,Completed
2717,625,2025-05-08,Online,Cancelled
2718,641,2025-08-30,Mobile App,Completed
2719,975,2025-07-09,Online,Returned
2720,616,2025-12-01,Store,Cancelled
2721,524,2025-04-09,Online,Completed
2722,378,2025-05-03,Online,Completed
2723,960,2025-12-31,Online,Completed
2724,136,2025-05-31,Online,Completed
2725,212,2025-10-23,Store,Completed
2726,251,2025-12-17,Mobile App,Completed
2727,248,2025-04-01,Store,Cancelled
2728,657,2025-02-26,Mobile App,Completed
2729,894,2025-03-23,Online,Completed
2730,740,2025-02-05,Online,Returned
2731,34,2025-12-16,Mobile App,Completed
2732,888,2025-09-24,Store,Completed
2733,73,2025-08-02,Store,Returned
2734,551,2025-03-03,Mobile App,Cancelled
2735,663,2025-10-01,Mobile App,Completed
2736,450,2025-09-04,Mobile App,Completed
2737,300,2025-07-23,Mobile App,Completed
2738,373,2025-07-24,Mobile App,Cancelled
2739,645,2025-11-29,Store,Completed
2740,807,2025-03-05,Online,Completed
2741,868,2025-05-15,Mobile App,Completed
2742,740,2025-03-28,Store,Completed
2743,673,2025-06-23,Online,Completed
2744,815,2025-09-05,Online,Completed
2745,100,2025-06-18,Mobile App,Returned
2746,76,2025-08-23,Mobile App,Completed
2747,771,2025-05-06,Store,Completed
2748,303,2025-12-19,Store,Completed
2749,807,2025-08-19,Mobile App,Completed
2750,582,2025-05-21,Mobile App,Completed
2751,780,2025-03-13,Online,Cancelled
2752,296,2025-01-14,Online,Completed
2753,578,2025-07-05,Mobile App,Completed
2754,315,2025-03-23,Mobile App,Returned
2755,313,2025-09-01,Mobile App,Completed
2756,690,2025-05-31,Online,Returned
2757,825,2025-12-22,Online,Completed
2758,623,2025-05-30,Store,Completed
2759,653,2025-04-27,Online,Completed
2760,598,2025-06-05,Online,Cancelled
2761,13,2025-05-13,Store,Returned
2762,521,2025-09-22,Store,Completed
2763,634,2025-03-29,Store,Returned
2764,160,2025-10-28,Mobile App,Completed
2765,536,2025-07-11,Store,Completed
2766,664,2025-03-28,Mobile App,Completed
2767,180,2025-09-05,Store,Completed
2768,685,2025-02-03,Store,Completed
2769,317,2025-04-16,Online,Completed
2770,285,2025-11-08,Mobile App,Completed
2771,666,2025-04-11,Store,Completed
2772,471,2025-10-19,Mobile App,Completed
2773,861,2025-09-26,Online,Returned
2774,208,2025-07-06,Mobile App,Completed
2775,409,2025-11-17,Online,Completed
2776,520,2025-02-04,Store,Cancelled
2777,985,2025-10-01,Mobile App,Cancelled
2778,894,2025-02-10,Online,Completed
2779,581,2025-09-25,Online,Completed
2780,263,2025-04-04,Mobile App,Returned
2781,879,2025-05-06,Online,Returned
2782,735,2025-08-22,Online,Completed
2783,624,2025-05-17,Mobile App,Completed
2784,94,2025-04-08,Mobile App,Completed
2785,928,2025-03-09,Mobile App,Completed
2786,63,2025-04-17,Online,Completed
2787,600,2025-10-25,Store,Completed
2788,101,2025-10-02,Online,Completed
2789,809,2025-11-21,Online,Completed
2790,490,2025-03-01,Store,Completed
2791,488,2025-04-12,Online,Cancelled
2792,604,2025-04-21,Mobile App,Completed
2793,308,2025-10-19,Online,Cancelled
2794,441,2025-02-27,Mobile App,Completed
2795,797,2025-11-26,Online,Cancelled
2796,826,2025-11-22,Mobile App,Completed
2797,1,2025-05-09,Store,Cancelled
2798,278,2025-09-10,Mobile App,Completed
2799,337,2025-09-17,Store,Cancelled
2800,291,2025-11-27,Store,Completed
2801,889,2025-09-30,Online,Completed
2802,282,2025-12-14,Mobile App,Cancelled
2803,317,2025-11-17,Store,Completed
2804,775,2025-04-04,Store,Completed
2805,327,2025-09-18,Store,Completed
2806,168,2025-04-02,Online,Completed
2807,690,2025-06-05,Online,Completed
2808,351,2025-11-23,Mobile App,Cancelled
2809,843,2025-04-04,Online,Completed
2810,782,2025-04-29,Online,Completed
2811,514,2025-06-06,Store,Cancelled
2812,484,2025-02-22,Mobile App,Completed
2813,950,2025-11-09,Online,Cancelled
2814,689,2025-03-21,Store,Completed
2815,197,2025-07-22,Online,Completed
2816,625,2025-12-06,Online,Completed
2817,980,2025-09-22,Store,Returned
2818,610,2025-08-02,Mobile App,Completed
2819,235,2025-05-15,Store,Completed
2820,380,2025-03-16,Store,Completed
2821,745,2025-07-01,Mobile App,Completed
2822,461,2025-06-07,Store,Cancelled
2823,403,2025-08-02,Online,Completed
2824,57,2025-07-29,Store,Returned
2825,825,2025-03-13,Store,Completed
2826,20,2025-12-27,Online,Completed
2827,678,2025-05-12,Store,Completed
2828,25,2025-06-14,Store,Completed
2829,334,2025-10-13,Mobile App,Returned
2830,205,2025-04-21,Mobile App,Cancelled
2831,451,2025-05-21,Online,Completed
2832,249,2025-03-24,Store,Returned
2833,492,2025-10-31,Store,Completed
2834,800,2025-12-04,Store,Returned
2835,983,2025-12-28,Store,Completed
2836,287,2025-11-07,Mobile App,Completed
2837,61,2025-02-21,Online,Returned
2838,351,2025-05-22,Mobile App,Completed
2839,449,2025-05-26,Online,Completed
2840,138,2025-02-07,Store,Returned
2841,424,2025-03-19,Online,Cancelled
2842,307,2025-10-21,Online,Cancelled
2843,91,2025-08-13,Online,Completed
2844,587,2025-10-07,Mobile App,Completed
2845,571,2025-09-29,Store,Returned
2846,23,2025-03-13,Online,Returned
2847,729,2025-06-10,Store,Completed
2848,766,2025-04-20,Online,Completed
2849,480,2025-04-27,Store,Completed
2850,342,2025-04-12,Mobile App,Returned
2851,266,2025-05-11,Mobile App,Returned
2852,956,2025-01-12,Online,Completed
2853,658,2025-07-30,Store,Completed
2854,826,2025-09-07,Online,Cancelled
2855,62,2025-09-20,Store,Completed
2856,580,2025-08-12,Online,Cancelled
2857,895,2025-06-17,Mobile App,Completed
2858,290,2025-10-22,Store,Returned
2859,69,2025-02-08,Mobile App,Completed
2860,998,2025-10-13,Online,Cancelled
2861,163,2025-09-20,Online,Cancelled
2862,945,2025-08-28,Mobile App,Returned
2863,196,2025-02-07,Mobile App,Completed
2864,838,2025-05-22,Store,Completed
2865,911,2025-03-19,Mobile App,Completed
2866,75,2025-04-04,Mobile App,Cancelled
2867,348,2025-08-21,Mobile App,Returned
2868,758,2025-08-10,Online,Completed
2869,589,2025-05-31,Online,Cancelled
2870,849,2025-07-19,Online,Completed
2871,231,2025-06-15,Store,Completed
2872,266,2025-04-25,Mobile App,Returned
2873,787,2025-06-17,Mobile App,Completed
2874,670,2025-12-07,Online,Cancelled
2875,948,2025-07-01,Mobile App,Cancelled
2876,157,2025-04-07,Online,Completed
2877,316,2025-04-03,Online,Completed
2878,547,2025-11-05,Online,Completed
2879,554,2025-06-28,Online,Completed
2880,892,2025-06-11,Online,Returned
2881,214,2025-04-14,Store,Completed
2882,435,2025-05-19,Online,Completed
2883,791,2025-07-01,Online,Completed
2884,899,2025-08-14,Online,Completed
2885,27,2025-08-16,Mobile App,Returned
2886,214,2025-07-14,Online,Completed
2887,450,2025-07-24,Online,Completed
2888,790,2025-07-14,Mobile App,Completed
2889,96,2025-03-31,Mobile App,Cancelled
2890,742,2025-09-22,Online,Completed
2891,775,2025-04-18,Online,Completed
2892,759,2025-11-06,Store,Returned
2893,325,2025-08-01,Online,Completed
2894,93,2025-09-17,Store,Completed
2895,262,2025-09-18,Online,Completed
2896,17,2025-01-04,Store,Completed
2897,410,2025-02-21,Store,Completed
2898,969,2025-06-08,Online,Completed
2899,969,2025-11-30,Store,Completed
2900,719,2025-02-13,Mobile App,Returned
2901,830,2025-07-19,Store,Completed
2902,975,2025-05-21,Mobile App,Returned
2903,919,2025-06-15,Online,Completed
2904,868,2025-05-08,Online,Cancelled
2905,10,2025-03-07,Mobile App,Completed
2906,144,2025-12-22,Store,Completed
2907,63,2025-11-02,Online,Returned
2908,677,2025-05-31,Store,Cancelled
2909,425,2025-03-22,Store,Completed
2910,179,2025-09-23,Online,Returned
2911,829,2025-12-09,Online,Completed
2912,901,2025-02-26,Online,Completed
2913,510,2025-04-15,Store,Completed
2914,641,2025-07-11,Store,Cancelled
2915,329,2025-01-15,Online,Completed
2916,30,2025-08-29,Online,Returned
2917,893,2025-03-15,Store,Completed
2918,553,2025-07-13,Mobile App,Returned
2919,538,2025-03-28,Online,Completed
2920,16,2025-06-28,Online,Completed
2921,430,2025-02-03,Online,Completed
2922,476,2025-08-01,Mobile App,Completed
2923,138,2025-11-05,Mobile App,Completed
2924,319,2025-09-01,Store,Completed
2925,132,2025-06-15,Mobile App,Cancelled
2926,375,2025-11-11,Mobile App,Returned
2927,99,2025-09-02,Store,Returned
2928,852,2025-10-20,Online,Completed
2929,225,2025-09-21,Online,Completed
2930,231,2025-12-04,Online,Returned
2931,98,2025-07-26,Store,Cancelled
2932,108,2025-05-08,Online,Completed
2933,190,2025-12-04,Store,Completed
2934,728,2025-08-25,Mobile App,Cancelled
2935,533,2025-09-22,Mobile App,Completed
2936,779,2025-03-09,Store,Completed
2937,384,2025-12-05,Online,Cancelled
2938,755,2025-01-18,Mobile App,Completed
2939,648,2025-01-25,Online,Completed
2940,15,2025-03-15,Mobile App,Completed
2941,856,2025-05-02,Online,Completed
2942,331,2025-01-06,Mobile App,Completed
2943,496,2025-06-26,Online,Returned
2944,891,2025-10-23,Store,Completed
2945,220,2025-08-21,Mobile App,Completed
2946,559,2025-08-14,Online,Returned
2947,287,2025-12-02,Mobile App,Completed
2948,346,2025-04-06,Store,Completed
2949,827,2025-09-07,Mobile App,Completed
2950,680,2025-02-19,Mobile App,Completed
2951,782,2025-09-23,Store,Completed
2952,801,2025-07-07,Store,Returned
2953,27,2025-10-06,Online,Completed
2954,233,2025-08-23,Online,Completed
2955,564,2025-12-31,Store,Completed
2956,895,2025-06-27,Store,Completed
2957,447,2025-10-11,Online,Cancelled
2958,187,2025-07-23,Mobile App,Completed
2959,146,2025-12-15,Online,Completed
2960,204,2025-07-01,Mobile App,Cancelled
2961,799,2025-03-19,Mobile App,Cancelled
2962,538,2025-01-25,Mobile App,Completed
2963,553,2025-04-28,Mobile App,Cancelled
2964,171,2025-07-11,Online,Completed
2965,697,2025-03-26,Mobile App,Returned
2966,880,2025-11-13,Online,Returned
2967,156,2025-10-04,Mobile App,Completed
2968,879,2025-04-14,Store,Completed
2969,983,2025-07-25,Store,Completed
2970,923,2025-09-25,Store,Completed
2971,480,2025-06-14,Online,Returned
2972,961,2025-06-03,Online,Completed
2973,258,2025-12-29,Mobile App,Returned
2974,320,2025-04-17,Mobile App,Cancelled
2975,609,2025-02-04,Online,Completed
2976,144,2025-03-15,Store,Completed
2977,783,2025-05-05,Store,Completed
2978,662,2025-08-03,Store,Cancelled
2979,199,2025-05-08,Store,Completed
2980,232,2025-05-22,Online,Completed
2981,127,2025-10-27,Mobile App,Completed
2982,211,2025-08-16,Online,Returned
2983,283,2025-06-17,Online,Returned
2984,121,2025-09-24,Store,Cancelled
2985,106,2025-11-18,Mobile App,Completed
2986,238,2025-12-05,Store,Completed
2987,842,2025-03-05,Mobile App,Returned
2988,625,2025-08-21,Online,Completed
2989,902,2025-06-24,Store,Completed
2990,391,2025-05-11,Online,Returned
2991,478,2025-08-07,Mobile App,Completed
2992,898,2025-12-30,Mobile App,Completed
2993,777,2025-05-30,Online,Cancelled
2994,106,2025-02-15,Mobile App,Cancelled
2995,983,2025-11-03,Store,Completed
2996,891,2025-12-07,Store,Returned
2997,987,2025-08-10,Store,Completed
2998,654,2025-02-23,Store,Returned
2999,751,2025-05-22,Store,Returned
3000,521,2025-06-18,Store,Returned
3001,857,2025-05-09,Store,Completed
3002,14,2025-02-21,Mobile App,Completed
3003,249,2025-10-27,Store,Completed
3004,606,2025-08-11,Mobile App,Completed
3005,107,2025-12-29,Store,Cancelled
3006,622,2025-10-17,Store,Cancelled
3007,532,2025-12-08,Store,Completed
3008,617,2025-02-25,Mobile App,Returned
3009,977,2025-02-20,Mobile App,Completed
3010,121,2025-05-03,Store,Cancelled
3011,689,2025-12-30,Mobile App,Completed
3012,835,2025-07-21,Mobile App,Returned
3013,41,2025-06-27,Mobile App,Completed
3014,873,2025-08-24,Mobile App,Cancelled
3015,39,2025-07-24,Mobile App,Returned
3016,797,2025-08-10,Mobile App,Completed
3017,222,2025-10-18,Online,Completed
3018,646,2025-06-18,Online,Completed
3019,943,2025-07-31,Online,Returned
3020,468,2025-05-10,Store,Returned
3021,353,2025-06-30,Online,Completed
3022,457,2025-01-25,Store,Completed
3023,716,2025-11-22,Store,Completed
3024,215,2025-10-13,Mobile App,Returned
3025,330,2025-07-25,Store,Completed
3026,865,2025-09-13,Online,Completed
3027,361,2025-11-12,Mobile App,Returned
3028,825,2025-04-27,Store,Completed
3029,104,2025-02-16,Mobile App,Completed
3030,321,2025-11-15,Store,Returned
3031,191,2025-07-15,Online,Completed
3032,877,2025-12-29,Store,Completed
3033,346,2025-08-13,Store,Completed
3034,983,2025-03-28,Store,Completed
3035,115,2025-04-08,Mobile App,Completed
3036,931,2025-09-17,Mobile App,Returned
3037,574,2025-06-01,Mobile App,Cancelled
3038,183,2025-07-23,Mobile App,Returned
3039,78,2025-04-12,Online,Completed
3040,729,2025-11-03,Mobile App,Completed
3041,873,2025-05-15,Online,Returned
3042,349,2025-09-30,Store,Completed
3043,137,2025-07-17,Online,Returned
3044,835,2025-05-31,Mobile App,Cancelled
3045,995,2025-02-12,Store,Completed
3046,454,2025-01-21,Online,Cancelled
3047,159,2025-12-08,Store,Completed
3048,507,2025-04-25,Mobile App,Completed
3049,252,2025-04-26,Store,Returned
3050,832,2025-04-21,Online,Completed
3051,304,2025-05-05,Online,Cancelled
3052,495,2025-08-13,Store,Cancelled
3053,565,2025-10-18,Online,Completed
3054,191,2025-09-23,Mobile App,Completed
3055,643,2025-10-22,Store,Returned
3056,268,2025-12-28,Store,Completed
3057,442,2025-07-09,Store,Completed
3058,328,2025-10-04,Store,Completed
3059,982,2025-12-21,Online,Completed
3060,881,2025-12-26,Online,Cancelled
3061,593,2025-03-07,Online,Cancelled
3062,726,2025-09-01,Mobile App,Completed
3063,108,2025-11-06,Online,Returned
3064,357,2025-12-26,Mobile App,Cancelled
3065,841,2025-04-25,Store,Completed
3066,589,2025-01-28,Store,Cancelled
3067,449,2025-09-12,Mobile App,Completed
3068,67,2025-03-29,Online,Cancelled
3069,460,2025-10-14,Mobile App,Completed
3070,918,2025-06-27,Store,Returned
3071,152,2025-02-02,Mobile App,Completed
3072,67,2025-05-22,Mobile App,Completed
3073,971,2025-01-15,Mobile App,Cancelled
3074,503,2025-08-09,Mobile App,Completed
3075,406,2025-04-21,Mobile App,Completed
3076,318,2025-10-03,Mobile App,Returned
3077,312,2025-06-19,Online,Cancelled
3078,818,2025-09-18,Store,Completed
3079,785,2025-10-04,Mobile App,Cancelled
3080,323,2025-01-04,Mobile App,Completed
3081,730,2025-07-03,Mobile App,Completed
3082,794,2025-02-06,Mobile App,Completed
3083,543,2025-07-31,Mobile App,Completed
3084,751,2025-04-10,Online,Cancelled
3085,793,2025-04-02,Online,Completed
3086,665,2025-09-11,Mobile App,Completed
3087,340,2025-02-15,Online,Completed
3088,588,2025-12-25,Mobile App,Completed
3089,825,2025-07-28,Store,Returned
3090,486,2025-03-12,Store,Completed
3091,99,2025-06-09,Store,Completed
3092,725,2025-08-09,Store,Completed
3093,93,2025-04-05,Store,Completed
3094,206,2025-04-27,Store,Returned
3095,649,2025-02-11,Store,Completed
3096,770,2025-02-18,Mobile App,Completed
3097,21,2025-11-07,Online,Cancelled
3098,61,2025-12-16,Store,Completed
3099,173,2025-01-01,Mobile App,Completed
3100,5,2025-06-17,Store,Completed
3101,29,2025-10-18,Mobile App,Completed
3102,880,2025-02-05,Online,Completed
3103,652,2025-11-14,Store,Completed
3104,549,2025-04-22,Store,Completed
3105,894,2025-12-16,Online,Cancelled
3106,384,2025-10-21,Online,Completed
3107,724,2025-04-01,Mobile App,Completed
3108,834,2025-08-16,Online,Cancelled
3109,40,2025-10-03,Online,Completed
3110,958,2025-05-30,Online,Completed
3111,700,2025-04-03,Mobile App,Cancelled
3112,172,2025-02-21,Store,Completed
3113,618,2025-03-21,Mobile App,Completed
3114,961,2025-08-21,Mobile App,Cancelled
3115,852,2025-07-19,Store,Completed
3116,685,2025-10-11,Online,Completed
3117,253,2025-07-07,Online,Completed
3118,984,2025-09-09,Online,Completed
3119,43,2025-07-03,Online,Completed
3120,831,2025-12-04,Mobile App,Cancelled
3121,102,2025-09-24,Online,Returned
3122,671,2025-06-14,Mobile App,Cancelled
3123,589,2025-12-26,Mobile App,Cancelled
3124,404,2025-10-07,Mobile App,Completed
3125,290,2025-06-14,Online,Completed
3126,782,2025-04-12,Store,Returned
3127,437,2025-07-26,Store,Completed
3128,85,2025-09-09,Online,Completed
3129,107,2025-06-14,Mobile App,Completed
3130,625,2025-07-19,Store,Completed
3131,806,2025-05-28,Mobile App,Returned
3132,57,2025-09-28,Online,Completed
3133,970,2025-02-15,Store,Cancelled
3134,766,2025-10-20,Mobile App,Completed
3135,657,2025-06-10,Mobile App,Completed
3136,548,2025-01-15,Online,Completed
3137,395,2025-04-07,Store,Cancelled
3138,54,2025-12-17,Store,Returned
3139,521,2025-09-26,Online,Cancelled
3140,380,2025-12-15,Mobile App,Completed
3141,933,2025-04-20,Online,Completed
3142,973,2025-04-06,Online,Returned
3143,328,2025-02-07,Mobile App,Completed
3144,508,2025-04-16,Mobile App,Returned
3145,628,2025-01-08,Online,Completed
3146,211,2025-12-19,Online,Completed
3147,5,2025-05-04,Mobile App,Completed
3148,182,2025-07-19,Online,Completed
3149,940,2025-07-25,Online,Completed
3150,146,2025-11-03,Online,Cancelled
3151,685,2025-05-13,Store,Returned
3152,585,2025-12-30,Mobile App,Completed
3153,210,2025-12-01,Mobile App,Completed
3154,420,2025-12-20,Online,Completed
3155,844,2025-07-31,Store,Completed
3156,863,2025-04-08,Store,Completed
3157,615,2025-01-06,Mobile App,Returned
3158,405,2025-01-22,Mobile App,Completed
3159,132,2025-12-06,Mobile App,Completed
3160,73,2025-11-23,Online,Completed
3161,163,2025-09-08,Online,Completed
3162,550,2025-06-17,Online,Returned
3163,263,2025-12-15,Mobile App,Returned
3164,408,2025-05-26,Mobile App,Completed
3165,292,2025-10-19,Store,Completed
3166,780,2025-03-03,Store,Completed
3167,974,2025-02-14,Mobile App,Completed
3168,206,2025-03-07,Mobile App,Completed
3169,481,2025-09-03,Online,Completed
3170,235,2025-01-20,Store,Completed
3171,86,2025-12-22,Online,Completed
3172,447,2025-11-12,Store,Completed
3173,757,2025-03-15,Store,Cancelled
3174,788,2025-01-22,Mobile App,Cancelled
3175,786,2025-04-07,Online,Returned
3176,326,2025-01-23,Mobile App,Completed
3177,972,2025-03-20,Store,Completed
3178,944,2025-03-31,Store,Completed
3179,206,2025-11-26,Online,Completed
3180,390,2025-03-20,Store,Cancelled
3181,66,2025-04-26,Online,Returned
3182,200,2025-06-21,Mobile App,Returned
3183,450,2025-01-13,Store,Completed
3184,864,2025-05-06,Mobile App,Cancelled
3185,295,2025-10-13,Online,Completed
3186,561,2025-06-12,Online,Completed
3187,702,2025-02-03,Store,Cancelled
3188,548,2025-01-09,Mobile App,Returned
3189,174,2025-06-14,Store,Completed
3190,147,2025-02-23,Mobile App,Completed
3191,7,2025-07-15,Online,Cancelled
3192,60,2025-07-18,Mobile App,Completed
3193,878,2025-04-25,Mobile App,Completed
3194,578,2025-10-07,Online,Completed
3195,665,2025-09-01,Mobile App,Returned
3196,396,2025-05-25,Mobile App,Cancelled
3197,397,2025-08-19,Mobile App,Completed
3198,700,2025-09-09,Mobile App,Completed
3199,354,2025-11-22,Store,Completed
3200,942,2025-03-20,Store,Cancelled
3201,901,2025-07-04,Online,Completed
3202,294,2025-11-23,Mobile App,Completed
3203,987,2025-07-18,Store,Completed
3204,377,2025-01-11,Store,Completed
3205,148,2025-01-22,Store,Completed
